Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"2,512571917","-0,08225738727","0,01777188107","-0,1619713819","0,182529028"
"2,522525917","-0,05425086882","-0,02107365757","-0,09108090878","0,1080878705"
"2,532478917","-0,007196460664","-0,04121775404","-0,04521125615","0,061601542"
"2,542431917","-0,01402578928","-0,05446403638","0,005088831782","0,05647079096"
"2,552385917","-0,02249796622","-0,05281088233","0,08145171404","0,09964702452"
"2,562338917","0,02046989601","-0,07795990303","0,1663217103","0,1848233601"
"2,572292917","-0,01359309532","-0,0836653237","0,1624549466","0,1832382829"
"2,582245917","-0,02328101803","-0,05078058288","0,07700022876","0,09512995652"
"2,592199917","-0,0370138618","-0,07471455216","-0,06409951687","0,1051714711"
"2,602152917","-0,04214716896","-0,07618147239","-0,2005916566","0,2186710161"
"2,612106917","-0,03901660625","-0,01833321378","-0,2995587051","0,3026447093"
"2,622059917","-0,0663182063","0,0002811048925","-0,2892991805","0,2968033008"
"2,632013917","-0,04654102262","-0,02645923555","-0,1505669725","0,1598016619"
"2,641966917","-0,01312195592","0,01607077986","0,01241480827","0,02417815454"
"2,651919917","0,03345922977","0,03586287394","0,0673324424","0,0833026025"
"2,661873917","0,1807784029","-0,03254911065","-0,1229464799","0,2210341885"
"2,671826917","0,1037201405","-0,115649301","-0,2596192986","0,3025472005"
"2,681780917","-0,02410127275","-0,08412126034","-0,1755649889","0,1961640209"
"2,691733917","-0,1617888757","-0,006329318583","-0,1582063597","0,2263734809"
"2,701687917","-0,1312216057","0,03530373394","-0,04557261407","0,1433259453"
"2,711640917","0,004334248602","-0,04971317366","-0,04031187415","0,06415007828"
"2,721594917","-0,09620584711","-0,1167243116","-0,1569889694","0,2180038221"
"2,731547917","-0,1629570032","0,001312115192","-0,1731606138","0,2377841557"
"2,741501917","-0,1705743903","0,0426978305","-0,1826980072","0,2535691014"
"2,751454917","-0,1853405832","-0,005328421444","-0,1344625711","0,2290408411"
"2,761407917","-0,2145096378","0,003742802739","-0,05476736069","0,22142235"
"2,771361917","-0,2913733341","0,04473105356","-0,0009086573124","0,2947882505"
"2,781314917","-0,2778637809","0,07743686959","0,05534740448","0,2937142909"
"2,791268917","-0,1841867814","0,1003227255","0,04094278872","0,2136954179"
"2,801221917","-0,15331933","0,1004095566","-0,05011707008","0,190001623"
"2,811175917","-0,1792203757","0,1358569859","-0,09878169179","0,2456316069"
"2,821128917","-0,2072731968","0,1729721873","-0,05444751799","0,2754016846"
"2,831082917","-0,1709999214","0,1789794704","0,01463324189","0,2479692637"
"2,841035917","-0,148150903","0,1289490853","0,01313869357","0,1968481189"
"2,850988917","-0,2205965162","0,1108838202","-0,03957512498","0,2500484654"
"2,860942917","-0,3012945241","0,1291150001","-0,1367254436","0,3551660463"
"2,870895917","-0,3165579497","0,1208884062","-0,2197921586","0,4038954509"
"2,880849917","-0,2805584702","0,1428585881","-0,1553423935","0,3510739105"
"2,890802917","-0,2529149542","0,1830234048","-0,07995073378","0,3222664435"
"2,900756917","-0,4098218434","0,1901917988","-0,2246400851","0,5045691543"
"2,910709917","-0,3415058993","0,1922701916","-0,2612945259","0,4710296541"
"2,920663917","-0,3135617633","0,1580316742","-0,3131493884","0,4704864811"
"2,930616917","-0,3154266597","0,1417306602","-0,4038426268","0,5316675887"
"2,940569917","-0,3410843881","0,1284795539","-0,5157232511","0,6315188258"
"2,950523917","-0,399290204","0,07939393267","-0,4998404592","0,6446522692"
"2,960476917","-0,4215805209","0,1114384286","-0,3348168308","0,5497735617"
"2,970430917","-0,3661294746","0,1791013849","-0,2344926435","0,4702285594"
"2,980383917","-0,4506516346","0,2008240834","-0,2928121877","0,5737213483"
"2,990337917","-0,4181482419","0,2428192247","-0,5980684197","0,769087097"
"3,000290917","-0,2538785753","0,2055968732","-0,7572267061","0,8246918757"
"3,010244917","-0,2225255492","0,3205079632","-0,95624897","1,032789943"
"3,020197917","-0,2045022013","0,3807668826","-0,9578259641","1,050825935"
"3,030150917","-0,2275332874","0,3928505923","-0,6350924045","0,7806698066"
"3,040104917","-0,2219058174","0,4338986309","-0,1088213611","0,4993518823"
"3,050057917","-0,2227137199","0,4996897472","0,361833306","0,6559074522"
"3,060011917","-0,1963249433","0,4946004769","0,692417922","0,8732787034"
"3,069964917","-0,1589709563","0,5334394374","0,8705176789","1,033262032"
"3,079918917","-0,08685264096","0,6330493873","0,8270179027","1,045109334"
"3,089871917","0,04352992583","0,6850514536","0,5435869879","0,8756010289"
"3,099825917","0,1274810687","0,7119365126","0,1500717133","0,7386653775"
"3,109778917","0,2156342401","0,7944449647","-0,221187889","0,8523878282"
"3,119732917","0,3258009358","0,8743253857","-0,5098970854","1,063290256"
"3,129685917","0,4038436135","0,8962639926","-0,6650435972","1,186870589"
"3,139638917","0,4408547344","0,9283100966","-0,7083393055","1,24814146"
"3,149592917","0,4367376003","0,9523566248","-0,7733083034","1,302201445"
"3,159545917","0,4241050928","0,9408944741","-0,7462251699","1,273577459"
"3,169499917","0,3867388998","0,9845952483","-0,6860994208","1,260843842"
"3,179452917","0,3020904033","1,024720742","-0,680886628","1,266853508"
"3,189406917","0,1519874804","1,009846741","-0,5716138619","1,170313224"
"3,199359917","-0,03127898578","0,9678314272","-0,3256887424","1,021640447"
"3,209313917","-0,1510216301","0,9370747805","-0,01725396395","0,9493231148"
"3,219266917","-0,2408248857","0,8912169684","0,3476736885","0,9864792467"
"3,229219917","-0,3198006328","0,8751798101","0,7298798633","1,183611744"
"3,239173917","-0,316568292","0,8829073441","0,9214165217","1,314819101"
"3,249126917","-0,2928754838","0,9154815978","0,9308714694","1,338059901"
"3,259080917","-0,2009748685","1,032625009","0,8300403285","1,34002696"
"3,269033917","-0,07388172593","1,172898689","0,5643387562","1,303697847"
"3,278987917","0,03707368612","1,248094759","0,1576970673","1,258564004"
"3,288940917","0,1507327411","1,275816262","-0,2270298421","1,30459574"
"3,298894417","0,2285211379","1,282961998","-0,5152502114","1,401319443"
"3,308847417","0,2130506844","1,257075205","-0,6737454236","1,442068501"
"3,318800417","0,2522579464","1,274766249","-0,6373371506","1,447363708"
"3,328754417","0,2377751242","1,219654633","-0,5304371846","1,351095126"
"3,338707417","0,1573980187","1,179316446","-0,4264584875","1,263894085"
"3,348661417","0,1009338691","1,177506733","-0,366321044","1,237295785"
"3,358614417","0,01082326926","1,106293348","-0,3303858107","1,154624137"
"3,368568417","-0,01014133774","1,117718076","-0,3181744856","1,162166747"
"3,378521417","0,005290158726","1,144688651","-0,3006860483","1,183533773"
"3,388475417","-0,03355161577","1,083246839","-0,3103035486","1,127314383"
"3,398428417","-0,08612751313","1,071072937","-0,307077055","1,117547091"
"3,408381417","-0,1014152777","1,076666383","-0,2905194944","1,119775484"
"3,418335417","-0,09590880856","1,049095299","-0,2207984644","1,07636026"
"3,428288417","-0,1147905643","1,070867699","-0,105245204","1,082132642"
"3,438242417","-0,1107810554","1,079445126","0,04303316832","1,085967806"
"3,448195417","-0,03925575737","1,067971281","0,1405904531","1,077900435"
"3,458149417","-0,0688838549","1,037192853","0,1936703074","1,057365683"
"3,468102417","-0,140302697","1,003964296","0,3147468477","1,061458776"
"3,478056417","-0,09934631355","1,007712946","0,3725459898","1,078955785"
"3,488009417","-0,01873309024","1,046472969","0,3105508858","1,091741021"
"3,497962417","0,02236073937","1,063714069","0,1878032112","1,080396997"
"3,507916417","0,03415402517","1,091130933","0,04866403699","1,092749467"
"3,517869417","0,03559507146","1,15797791","-0,02245915532","1,158742535"
"3,527823417","0,02859887794","1,196712644","-0,01138920665","1,197108501"
"3,537776417","0,07829348668","1,19884907","0,1015064943","1,205683429"
"3,547730417","0,1650375522","1,232466467","0,2873473799","1,276236461"
"3,557683417","0,1635392762","1,266589941","0,3956015611","1,336972613"
"3,567636417","0,1159551103","1,274666554","0,4785074776","1,366451542"
"3,577590417","0,006863023192","1,227338167","0,6236394632","1,376710666"
"3,587543417","-0,2037889141","1,239369836","0,8228622866","1,501555812"
"3,597497417","-0,3937386382","1,106574306","1,158200689","1,649534979"
"3,607450417","-0,5093565834","0,9537962092","1,439944097","1,800724949"
"3,617404417","-0,6642783429","0,7461305912","1,802775523","2,061061902"
"3,627357417","-0,7963388778","0,686606082","2,179600505","2,419967331"
"3,637311417","-0,7297396763","0,7042361681","2,557848115","2,751555116"
"3,647264417","-0,6613556852","0,7299759038","2,970889581","3,129926687"
"3,657217417","-0,568088868","0,6783378267","3,187642357","3,308161267"
"3,667171417","-0,4266266681","0,475552441","2,946286837","3,014758127"
