"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
1.143034708E0,1.791640701E-2,2.474825109E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.147197249E0,1.811561764E-2,2.480095468E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.151359833E0,1.786610480E-2,2.468310972E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.155522458E0,1.786305509E-2,2.462613443E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.159685041E0,1.793661503E-2,2.467237676E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.163847624E0,1.795397643E-2,2.470216574E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.168010166E0,1.792093244E-2,2.474478636E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.172172749E0,1.785021421E-2,2.467822384E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.176335374E0,1.792966719E-2,2.474788754E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.180497999E0,1.777633980E-2,2.463329800E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.184660541E0,1.805605492E-2,2.479441079E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.188823166E0,1.806089482E-2,2.483624923E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.192985708E0,1.785379295E-2,2.470601330E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.197148249E0,1.796818330E-2,2.476721072E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.201310874E0,1.790451609E-2,2.474667020E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.205473458E0,1.793745362E-2,2.479373878E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.209636083E0,1.776929042E-2,2.467380066E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.213798624E0,1.780022975E-2,2.471033183E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.217961208E0,1.785989728E-2,2.469753049E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.222123791E0,1.785694912E-2,2.474581090E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.226286374E0,1.785337202E-2,2.473900813E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.230448958E0,1.779401895E-2,2.469791057E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.234611583E0,1.771319999E-2,2.462548169E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.238774124E0,1.800122729E-2,2.475984334E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.242936708E0,1.786336956E-2,2.470293140E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.247099333E0,1.786526294E-2,2.471081105E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.251261874E0,1.785547668E-2,2.467799524E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.255424416E0,1.785979082E-2,2.469406576E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.259587041E0,1.789851821E-2,2.478582333E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.263749624E0,1.779991200E-2,2.472053323E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.267912166E0,1.797807602E-2,2.479913693E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.272074791E0,1.775939769E-2,2.470283501E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.276237416E0,1.793019295E-2,2.475243190E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.280399999E0,1.789641519E-2,2.474099388E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.284562583E0,1.791640865E-2,2.474606979E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.288725124E0,1.790483220E-2,2.476479532E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.292887708E0,1.788946899E-2,2.471878709E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.297050333E0,1.791114618E-2,2.477485902E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.301212916E0,1.787263007E-2,2.474153645E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.305375541E0,1.781506719E-2,2.473085031E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.309538041E0,1.776634389E-2,2.470493918E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.313700666E0,1.807099719E-2,2.467822935E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.317863208E0,1.796997185E-2,2.472263741E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.322025833E0,1.789946490E-2,2.468580329E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.326188416E0,1.787357840E-2,2.470008085E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.330350999E0,1.771983008E-2,2.461593578E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.334513541E0,1.786421307E-2,2.473501460E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.338676166E0,1.789862304E-2,2.469796014E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.342838749E0,1.789925525E-2,2.470276891E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.347001291E0,1.795702942E-2,2.476235789E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.351163958E0,1.781275125E-2,2.469549242E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.355326541E0,1.802501077E-2,2.476768168E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.359489124E0,1.793335239E-2,2.471610454E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.363651666E0,1.790946245E-2,2.471799390E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.367814249E0,1.796892034E-2,2.480350503E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.371976833E0,1.793524577E-2,2.472790061E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.376139416E0,1.787378804E-2,2.466448885E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.380302041E0,1.790230497E-2,2.470480423E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.384464583E0,1.801511805E-2,2.474158327E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.388627166E0,1.786126490E-2,2.468324743E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.392789749E0,1.786326474E-2,2.466524624E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.396952374E0,1.784326965E-2,2.468227796E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.401114916E0,1.789409925E-2,2.470503282E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.405277541E0,1.789883268E-2,2.465802484E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.409440166E0,1.793229761E-2,2.471708227E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.413602624E0,1.784316318E-2,2.472178362E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.417765249E0,1.796208060E-2,2.474099663E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.421927833E0,1.789725706E-2,2.471576854E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.426090458E0,1.785263498E-2,2.470168377E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.430252999E0,1.793313947E-2,2.466798388E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.434415583E0,1.796481584E-2,2.471099558E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.438578208E0,1.784116499E-2,2.473145898E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.442740749E0,1.776118625E-2,2.465826720E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.446903374E0,1.771793670E-2,2.470452606E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.451065916E0,1.791188322E-2,2.471674351E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.455228583E0,1.789083497E-2,2.473173990E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.459391083E0,1.790135828E-2,2.479657006E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.463553708E0,1.770057202E-2,2.466500112E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.467716291E0,1.792598526E-2,2.476802044E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.471878916E0,1.776129107E-2,2.470579848E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.476041458E0,1.791809238E-2,2.472241708E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.480204083E0,1.803342941E-2,2.472452952E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.484366624E0,1.796607864E-2,2.473187486E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.488529249E0,1.784989974E-2,2.471624776E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.492691791E0,1.778118134E-2,2.464972656E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.496854374E0,1.786736924E-2,2.474927013E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.501016999E0,1.797060407E-2,2.474804728E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.505179583E0,1.801753882E-2,2.474918475E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.509342124E0,1.798428354E-2,2.469703475E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.513504708E0,1.785189794E-2,2.472290181E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.517667291E0,1.802879752E-2,2.475198573E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.521829833E0,1.790283236E-2,2.469131711E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.525992541E0,1.818065083E-2,2.482132995E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.530154999E0,1.784989974E-2,2.466739173E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.534317666E0,1.777276270E-2,2.469746715E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.538480249E0,1.771898821E-2,2.467152022E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.542642833E0,1.796944609E-2,2.479349091E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.546805416E0,1.771141143E-2,2.462883901E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.550967999E0,1.789651838E-2,2.471931865E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.555130624E0,1.787736678E-2,2.474990358E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.559293166E0,1.778875812E-2,2.465313345E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.563455708E0,1.783716695E-2,2.470988014E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.567618333E0,1.781506556E-2,2.466673349E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.571780916E0,1.789630709E-2,2.467696243E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.575943499E0,1.807815304E-2,2.475501530E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.580106041E0,1.797839213E-2,2.474040174E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.584268624E0,1.780896286E-2,2.466403166E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.588431208E0,1.782759033E-2,2.471900743E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.592593874E0,1.790441126E-2,2.472759490E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.596756458E0,1.804847651E-2,2.476114055E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.600918999E0,1.785926507E-2,2.471686745E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.605081541E0,1.780191348E-2,2.468885489E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.609244166E0,1.785463481E-2,2.467798974E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.613406708E0,1.788546932E-2,2.471030979E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.617569374E0,1.802711379E-2,2.477427789E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.621731958E0,1.781254160E-2,2.469881393E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.625894499E0,1.790535795E-2,2.471783416E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.630057083E0,1.788609990E-2,2.472035697E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.634219666E0,1.788988992E-2,2.470185452E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.638382208E0,1.792040668E-2,2.478338865E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.642544833E0,1.784316482E-2,2.470681477E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.646707458E0,1.804395108E-2,2.468530754E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.650869999E0,1.786000211E-2,2.470188482E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.655032583E0,1.772530219E-2,2.468621090E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.659195166E0,1.781233032E-2,2.471227075E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.663357791E0,1.791682958E-2,2.471838499E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.667520333E0,1.782979982E-2,2.473281403E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.671682916E0,1.778033948E-2,2.468258918E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.675845499E0,1.818654388E-2,2.481426553E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.680008124E0,1.794040178E-2,2.474721552E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.684170749E0,1.799228289E-2,2.480472237E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.688333291E0,1.789620227E-2,2.473191342E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.692495874E0,1.794071625E-2,2.476547560E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.696658458E0,1.802964102E-2,2.470816706E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.700821083E0,1.800070153E-2,2.476692429E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.704983624E0,1.798996694E-2,2.479786176E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.709146166E0,1.789272999E-2,2.473387438E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.713308791E0,1.785421388E-2,2.466474774E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.717471374E0,1.788999475E-2,2.472582122E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.721633958E0,1.782959017E-2,2.470344367E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.725796541E0,1.790998984E-2,2.471954724E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.729959124E0,1.795671167E-2,2.469322850E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.734121708E0,1.782169728E-2,2.473959477E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.738284291E0,1.800417381E-2,2.474692634E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.742446833E0,1.797260390E-2,2.470810371E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.746609499E0,1.791767144E-2,2.472178362E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.750771999E0,1.802963939E-2,2.477585878E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.754934666E0,1.781769597E-2,2.471040894E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.759097166E0,1.790935763E-2,2.471176399E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.763259791E0,1.795323939E-2,2.473613554E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.767422416E0,1.786715795E-2,2.469598817E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.771584958E0,1.793177349E-2,2.472828619E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.775747541E0,1.781412051E-2,2.470501630E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.779910166E0,1.767310497E-2,2.460885208E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.784072708E0,1.783579769E-2,2.469647565E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.788235291E0,1.799648893E-2,2.472733050E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.792397916E0,1.793082516E-2,2.474984299E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.796560458E0,1.781948780E-2,2.469783621E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.800723083E0,1.786926261E-2,2.473139013E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.804885666E0,1.793777136E-2,2.473397904E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.809048291E0,1.784526948E-2,2.468892650E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.813210791E0,1.782811609E-2,2.469645086E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.817373374E0,1.794113882E-2,2.468789645E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.821535999E0,1.797292001E-2,2.476329981E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.825698541E0,1.792703677E-2,2.469244632E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.829861208E0,1.791209450E-2,2.472565046E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.834023708E0,1.790209532E-2,2.468360547E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.838186291E0,1.790514830E-2,2.469810336E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.842348874E0,1.784579524E-2,2.469138872E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.846511541E0,1.781275125E-2,2.469486171E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.850674041E0,1.771698837E-2,2.465934683E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.854836666E0,1.787484119E-2,2.472243360E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.858999208E0,1.793377169E-2,2.473158292E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.863161874E0,1.793819066E-2,2.471835194E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.867324416E0,1.793292982E-2,2.474034665E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.871486958E0,1.782169728E-2,2.469696865E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.875649624E0,1.790441126E-2,2.473099077E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.879812124E0,1.788546768E-2,2.471820872E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.883974749E0,1.789167848E-2,2.469991009E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.888137374E0,1.787178821E-2,2.465207035E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.892299958E0,1.795586980E-2,2.469923532E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.896462499E0,1.767016009E-2,2.464526206E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.900625124E0,1.787789254E-2,2.467459661E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.904787624E0,1.786610480E-2,2.466606698E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.908950291E0,1.791946000E-2,2.470201702E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.913112874E0,1.785589761E-2,2.472709364E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.917275416E0,1.797870824E-2,2.472197090E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.921437958E0,1.782706458E-2,2.470643745E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.925600624E0,1.793640210E-2,2.468100003E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.929763249E0,1.793619246E-2,2.472041756E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.933925749E0,1.790546278E-2,2.472415770E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.938088374E0,1.789609745E-2,2.470822765E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.942250916E0,1.798754617E-2,2.470400828E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.946413499E0,1.771077758E-2,2.463402234E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.950576124E0,1.795902761E-2,2.470084375E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.954738708E0,1.794945264E-2,2.473184181E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.958901249E0,1.786579033E-2,2.469026778E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.963063874E0,1.785326719E-2,2.468307116E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.967226458E0,1.802332704E-2,2.473933863E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.971388999E0,1.783148355E-2,2.470618957E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.975551624E0,1.782895795E-2,2.469782244E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.979714208E0,1.789104626E-2,2.470362269E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.983876791E0,1.785621372E-2,2.469803726E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.988039374E0,1.784221813E-2,2.467476462E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.992201999E0,1.789788600E-2,2.466483587E1,1.502300000E-5,1.600000024E0,5.000000000E1
1.996364583E0,1.797649712E-2,2.470225112E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.000527124E0,1.795923890E-2,2.471318238E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.004689749E0,1.793576989E-2,2.472838258E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.008852291E0,1.796955256E-2,2.476756601E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.013014874E0,1.797165558E-2,2.474987053E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.017177416E0,1.805321322E-2,2.477021000E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.021340083E0,1.784253261E-2,2.471780661E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.025502624E0,1.797407635E-2,2.480814303E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.029665208E0,1.780422778E-2,2.472775464E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.033827791E0,1.787936498E-2,2.472755634E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.037990374E0,1.787420898E-2,2.475675318E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.042152958E0,1.789830693E-2,2.469900672E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.046315624E0,1.788399524E-2,2.471882565E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.050478166E0,1.801185541E-2,2.470074184E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.054640749E0,1.790725296E-2,2.470217952E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.058803374E0,1.789693931E-2,2.468025090E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.062965916E0,1.784148109E-2,2.469420898E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.067128499E0,1.797523268E-2,2.471981164E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.071291041E0,1.770593768E-2,2.462100894E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.075453666E0,1.792261781E-2,2.469561911E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.079616249E0,1.791903906E-2,2.467772809E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.083778833E0,1.787020930E-2,2.462916125E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.087941416E0,1.798533669E-2,2.469303571E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.092103999E0,1.786663220E-2,2.465882354E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.096266583E0,1.789925525E-2,2.470589212E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.100429208E0,1.802343187E-2,2.478477399E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.104591708E0,1.788336466E-2,2.472494539E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.108754374E0,1.784463727E-2,2.476542878E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.112916958E0,1.795344904E-2,2.478875926E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.117079499E0,1.783727177E-2,2.474885150E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.121242124E0,1.798554634E-2,2.478787242E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.125404708E0,1.784684839E-2,2.472383822E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.129567291E0,1.795818575E-2,2.470902635E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.133729833E0,1.798659949E-2,2.470055181E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.137892416E0,1.791588125E-2,2.471411604E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.142054999E0,1.784768861E-2,2.464374177E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.146217583E0,1.794239998E-2,2.472340307E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.150380208E0,1.791240897E-2,2.469046332E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.154542749E0,1.787399933E-2,2.465627870E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.158705374E0,1.787557660E-2,2.462429190E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.162867916E0,1.775666245E-2,2.466709153E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.167030541E0,1.779822827E-2,2.462772358E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.171193083E0,1.795545051E-2,2.465785683E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.175355708E0,1.785968600E-2,2.463457593E1,1.502300000E-5,1.600000024E0,5.000000000E1
2.179518249E0,1.797902271E-2,2.472539708E1,1.502300000E-5,1.600000024E0,5.000000000E1
