Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"3,117505208","-3,479364624","0,05164260864","9,142238617","9,78208424"
"3,127458208","-3,400029602","0,08547225952","9,166787567","9,777397461"
"3,137411208","-3,345542908","0,1209484863","9,179660797","9,771052054"
"3,147364208","-3,308120728","0,1164578247","9,174870758","9,753741774"
"3,157318208","-3,319796448","0,1077758789","9,160500641","9,7440975"
"3,167271208","-3,420087891","0,09385482788","9,136550446","9,756144933"
"3,177224208","-3,511996765","0,08756790161","9,116043091","9,769546103"
"3,187177208","-3,568130035","0,1050814819","9,117090912","9,791013265"
"3,197130208","-3,558100891","0,1154100037","9,136251068","9,805329418"
"3,207084208","-3,507057037","0,1378633118","9,179511108","9,827608028"
"3,217037208","-3,536845093","0,14040802","9,210197296","9,866950991"
"3,226990208","-3,619622955","0,08981323242","9,187743988","9,875443096"
"3,236943208","-3,679199066","0,03532653809","9,167236633","9,878055539"
"3,246896208","-3,693269806","0,003742218018","9,146429901","9,863946259"
"3,256850208","-3,653751984","-0,007484436035","9,133257294","9,836988786"
"3,266803208","-3,594924316","0,01721420288","9,144483948","9,82575004"
"3,276756208","-3,568878479","0,04430786133","9,175619202","9,845346338"
"3,286709208","-3,588338013","0,0513432312","9,179960175","9,856494033"
"3,296662208","-3,595523071","0,03188369751","9,1570578","9,837708589"
"3,306616208","-3,558100891","0,01002914429","9,148076477","9,815675512"
"3,316569208","-3,522624664","0,006885681152","9,127718811","9,783873601"
"3,326522208","-3,534150696","0,02649490356","9,09628418","9,758755505"
"3,336475208","-3,537443848","0,05733078003","9,105115814","9,768312535"
"3,346429208","-3,52427124","0,05792953491","9,134604492","9,791059332"
"3,356382208","-3,487447815","-0,01916015625","9,169182587","9,810023888"
"3,366335208","-3,472928009","-0,07140151978","9,180259552","9,815472101"
"3,376288208","-3,530558167","-0,07379653931","9,11260025","9,772910018"
"3,386241208","-3,544778595","-0,04640350342","9,076076202","9,743857953"
"3,396195208","-3,549418945","-0,0130229187","9,079069977","9,748233486"
"3,406148208","-3,590733032","0,02185455322","9,141190796","9,821161362"
