Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"2,691061083","-0,02955986783","0,09878293432","0,1103802288","0,1510484982"
"2,701016083","0,055825122","0,1664130365","0,05368971884","0,1835547027"
"2,710970083","0,06215078607","0,2305463211","-0,007638217807","0,2388988672"
"2,720925083","0,01199234694","0,1947357797","-0,04286827683","0,199758678"
"2,730879083","0,001410860047","0,2015055764","-0,07794046104","0,2160583331"
"2,740833083","-0,01092778824","0,1889772956","-0,0430109489","0,1941179449"
"2,750788083","-0,02998729929","0,169423037","0,0205143714","0,1732750502"
"2,760742083","-0,0188034761","0,1829440654","0,02526991189","0,1856358538"
"2,770696083","-0,03236185357","0,2062357546","-0,0601228255","0,2172446321"
"2,780651083","0,00982091032","0,2351765119","-0,09793910801","0,2549441329"
"2,790605083","0,04219321579","0,2352200736","-0,05357979119","0,2449072162"
"2,800560083","0,008556157574","0,1850468703","-0,00850594461","0,1854397561"
"2,810514083","-0,01596428744","0,1507434853","0,04715019286","0,1587501103"
"2,820468083","-0,02035335369","0,1143610497","0,1553242671","0,1939544706"
"2,830423083","-0,006550124064","0,0971289032","0,2352714926","0,2546165807"
"2,840377083","0,056542283","0,07635126092","0,191174131","0,2134808965"
"2,850331083","0,1425029312","0,07821816724","0,1653230059","0,2318552638"
"2,860286083","0,1003463336","0,09122288648","0,2356919074","0,2719221891"
"2,870240083","-0,001146346629","0,05174266912","0,2084228325","0,2147526368"
"2,880195083","0,02490965031","0,05744311966","0,09734035313","0,1157382695"
"2,890149083","0,03880124599","0,1038435167","-0,03221757352","0,1154425602"
"2,900103083","0,01383136936","0,1010049128","-0,1662059355","0,1949813124"
"2,910058083","0,002914544642","0,1191266036","-0,1741172183","0,2109892129"
"2,920012083","0,006708145067","0,1552950676","-0,158766523","0,2221899324"
"2,929966083","-0,01310784951","0,111267763","-0,07106004238","0,1326720032"
"2,939921083","-0,01388194777","0,09609705236","-0,03380158424","0,1028100143"
"2,949875083","0,07473991446","0,1058430452","-0,1009960324","0,1642833028"
"2,959830083","0,0954824369","0,05929522522","-0,1437409329","0,1824671896"
"2,969784083","0,08234370679","0,04827651277","-0,05349559128","0,1094206837"
"2,979738083","0,07536110803","0,0863565778","0,02210773766","0,1167283479"
"2,989693083","0,0217712304","0,03922725219","-0,01875085115","0,04862466665"
"2,999647083","-0,07669920679","-0,002974442057","-0,01992029428","0,07929964535"
"3,009601083","-0,1235898564","0,002775271274","0,01649382591","0,1247164826"
"3,019556083","-0,1230643013","0,02430453658","0,004828630686","0,125534252"
"3,029510083","-0,1177603651","0,02790620215","-0,0425203675","0,1282740868"
"3,039465083","-0,1624197903","0,01598511815","-0,05211214006","0,1713224662"
"3,049419083","-0,2192529722","0,04431560889","-0,07024026275","0,234455611"
"3,059373083","-0,2651594623","0,02712559886","-0,2133678228","0,3414251988"
"3,069328083","-0,2891353488","0,00652615048","-0,320042671","0,4313573366"
"3,079282083","-0,3107821066","-0,0479963946","-0,2835899591","0,4234529922"
"3,089237083","-0,2469470301","-0,0630455197","-0,1270319295","0,2847712843"
"3,099191083","-0,1781671825","-0,08928742155","-0,02050677001","0,2003405006"
"3,109145083","-0,07951741856","-0,1347509851","0,0606730485","0,1678155733"
"3,119100083","0,05659465212","-0,12711496","0,1722016704","0,2213923734"
"3,129054083","0,1192793986","-0,06850857329","0,1419037378","0,1976301352"
"3,139008083","0,1243722869","-0,02598232202","0,03229651093","0,1310977171"
"3,148963083","0,118293887","0,01280620627","-0,02034772575","0,1207123546"
"3,158917083","0,07519369494","0,03653826389","-0,1195808226","0,1459065099"
"3,168872083","0,06713312544","0,02986702938","-0,2869491845","0,2962072425"
"3,178826083","0,1503573498","0,07543679293","-0,2854148751","0,331300005"
"3,188780083","0,1644075878","0,07719581813","-0,2235782307","0,2880560267"
"3,198735083","0,1274832249","0,06908532802","-0,1614562422","0,2170089245"
"3,208689083","0,09661602929","0,07631383874","-0,1893076998","0,225822639"
"3,218643083","0,0762331837","0,06674286034","-0,3112139601","0,3272922801"
"3,228598083","0,1844215837","0,009524675757","-0,1894035941","0,2645293206"
"3,238552083","0,2187861452","0,1002399143","-0,1511318135","0,284176429"
"3,248507083","0,0831483933","0,04792487584","-0,1125635791","0,1479223052"
"3,258461083","0,08259740286","-0,02493819203","-0,04437335014","0,09702184591"
"3,268415083","0,1108118995","0,02386997882","0,06080694973","0,1286333475"
"3,278370083","0,1462987974","0,01671094034","0,1289509857","0,1957318328"
"3,288324083","0,06219708871","-0,05956098117","0,1874880463","0,2063195478"
"3,298278083","0,01227904323","-0,04711083379","0,2031913286","0,2089423882"
"3,308233083","0,01684443958","-0,04220885709","0,1736365771","0,17948533"
"3,318187083","-0,05070906412","-0,07032179486","0,1433813292","0,1675552732"
"3,328142083","-0,08265770227","-0,04771492425","0,1005475509","0,1386319578"
